,ip.dst,ip.src,udp.srcport,udp.dstport,dns.time
139239,173.27.225.164,172.31.0.2,53,19633,0.000263
139241,173.27.225.164,172.31.0.2,53,32680,0.024756
139243,173.27.225.164,172.31.0.2,53,65142,0.013121
139245,173.27.225.164,172.31.0.2,53,48425,0.032603
139247,173.27.225.164,172.31.0.2,53,42590,0.002298
139249,173.27.225.164,172.31.0.2,53,56076,0.000373
139251,173.27.225.164,172.31.0.2,53,53550,0.023403
139253,173.27.225.164,172.31.0.2,53,45293,0.012602
139255,173.27.225.164,172.31.0.2,53,15842,0.004887
139257,173.27.225.164,172.31.0.2,53,30423,0.002616
139259,173.27.225.164,172.31.0.2,53,48362,0.077922
139262,173.27.225.164,172.31.0.2,53,28223,0.022796
139263,173.27.225.164,172.31.0.2,53,13772,0.058602
139265,173.27.225.164,172.31.0.2,53,13897,0.012428
139267,173.27.225.164,172.31.0.2,53,11587,0.086607
139269,173.27.225.164,172.31.0.2,53,65297,0.023042
139271,173.27.225.164,172.31.0.2,53,34472,0.021822
139273,173.27.225.164,172.31.0.2,53,58619,0.021455
139275,173.27.225.164,172.31.0.2,53,56447,0.000334
139277,173.27.225.164,172.31.0.2,53,8335,0.00036
139279,173.27.225.164,172.31.0.2,53,23559,0.012897
139281,173.27.225.164,172.31.0.2,53,7643,0.012802
139283,173.27.225.164,172.31.0.2,53,52877,0.001063
139285,173.27.225.164,172.31.0.2,53,13488,0.00034
139287,173.27.225.164,172.31.0.2,53,32550,0.002151
139289,173.27.225.164,172.31.0.2,53,55058,0.000282
139292,173.27.225.164,172.31.0.2,53,54332,0.002487
139293,173.27.225.164,172.31.0.2,53,1542,0.002647
139295,173.27.225.164,172.31.0.2,53,1914,0.021523
139297,173.27.225.164,172.31.0.2,53,5917,0.004395
139299,173.27.225.164,172.31.0.2,53,47270,0.019764
139301,173.27.225.164,172.31.0.2,53,43098,0.00245
139303,173.27.225.164,172.31.0.2,53,31411,0.016274
139305,173.27.225.164,172.31.0.2,53,46026,0.000858
139307,173.27.225.164,172.31.0.2,53,7570,0.000768
139309,173.27.225.164,172.31.0.2,53,12589,0.021307
139311,173.27.225.164,172.31.0.2,53,54752,0.005236
139313,173.27.225.164,172.31.0.2,53,61799,0.000837
139315,173.27.225.164,172.31.0.2,53,56431,0.019202
139317,173.27.225.164,172.31.0.2,53,8752,0.012386
139319,173.27.225.164,172.31.0.2,53,31924,0.019743
139321,173.27.225.164,172.31.0.2,53,3415,0.019736
139323,173.27.225.164,172.31.0.2,53,28859,0.016829
139325,173.27.225.164,172.31.0.2,53,45528,0.002104
139328,173.27.225.164,172.31.0.2,53,32852,0.004093
139329,173.27.225.164,172.31.0.2,53,54251,0.012129
139331,173.27.225.164,172.31.0.2,53,35338,0.002074
139333,173.27.225.164,172.31.0.2,53,15427,0.002153
139335,173.27.225.164,172.31.0.2,53,23860,0.000978
139337,173.27.225.164,172.31.0.2,53,17658,0.000314
139339,173.27.225.164,172.31.0.2,53,65050,0.000402
139341,173.27.225.164,172.31.0.2,53,46346,0.000318
139343,173.27.225.164,172.31.0.2,53,7274,0.014498
139345,173.27.225.164,172.31.0.2,53,2832,0.0266
139347,173.27.225.164,172.31.0.2,53,19102,0.023782
139349,173.27.225.164,172.31.0.2,53,7198,0.02412
139351,173.27.225.164,172.31.0.2,53,34121,0.012604
139353,173.27.225.164,172.31.0.2,53,27647,0.012406
139355,173.27.225.164,172.31.0.2,53,55621,0.000373
139357,173.27.225.164,172.31.0.2,53,29803,0.00041
139359,173.27.225.164,172.31.0.2,53,50603,0.023433
139361,173.27.225.164,172.31.0.2,53,8742,0.000381
139363,173.27.225.164,172.31.0.2,53,26504,0.002288
139365,173.27.225.164,172.31.0.2,53,25011,0.056825
139367,173.27.225.164,172.31.0.2,53,7708,0.022158
139369,173.27.225.164,172.31.0.2,53,26747,0.000361
139371,173.27.225.164,172.31.0.2,53,3584,0.000343
139373,173.27.225.164,172.31.0.2,53,8099,0.046676
139375,173.27.225.164,172.31.0.2,53,22851,0.033909
139377,173.27.225.164,172.31.0.2,53,51736,0.000319
139379,173.27.225.164,172.31.0.2,53,20766,0.000278
139381,173.27.225.164,172.31.0.2,53,51197,0.000323
139383,173.27.225.164,172.31.0.2,53,12356,0.00091
139385,173.27.225.164,172.31.0.2,53,24346,0.000973
139387,173.27.225.164,172.31.0.2,53,16108,0.000345
139389,173.27.225.164,172.31.0.2,53,59354,0.036196
139391,173.27.225.164,172.31.0.2,53,49086,0.022396
139393,173.27.225.164,172.31.0.2,53,49955,0.085073
139395,173.27.225.164,172.31.0.2,53,40243,0.048638
139397,173.27.225.164,172.31.0.2,53,1960,0.000324
139399,173.27.225.164,172.31.0.2,53,42216,0.01306
139401,173.27.225.164,172.31.0.2,53,36778,0.000378
139403,173.27.225.164,172.31.0.2,53,49251,0.000393
139405,173.27.225.164,172.31.0.2,53,29103,1.238833
139407,173.27.225.164,172.31.0.2,53,57229,0.152753
139409,173.27.225.164,172.31.0.2,53,31825,0.021593
139411,173.27.225.164,172.31.0.2,53,43712,0.021313
139413,173.27.225.164,172.31.0.2,53,43217,0.00816
139415,173.27.225.164,172.31.0.2,53,25168,0.000822
139417,173.27.225.164,172.31.0.2,53,7733,0.000317
139419,173.27.225.164,172.31.0.2,53,46868,0.00026
139421,173.27.225.164,172.31.0.2,53,53376,0.000302
139423,173.27.225.164,172.31.0.2,53,11885,0.000365
139425,173.27.225.164,172.31.0.2,53,24735,0.000424
139427,173.27.225.164,172.31.0.2,53,4583,0.002473
139429,173.27.225.164,172.31.0.2,53,24036,0.000332
139432,173.27.225.164,172.31.0.2,53,19070,0.000438
139433,173.27.225.164,172.31.0.2,53,37069,0.000341
139435,173.27.225.164,172.31.0.2,53,54020,0.000301
139437,173.27.225.164,172.31.0.2,53,1168,0.000425
139439,173.27.225.164,172.31.0.2,53,48724,0.000762
139441,173.27.225.164,172.31.0.2,53,23472,0.000376
139443,173.27.225.164,172.31.0.2,53,8138,0.000444
139445,173.27.225.164,172.31.0.2,53,20851,0.000454
139447,173.27.225.164,172.31.0.2,53,19247,0.002947
139449,173.27.225.164,172.31.0.2,53,42836,0.000384
139451,173.27.225.164,172.31.0.2,53,46939,0.005015
139453,173.27.225.164,172.31.0.2,53,1906,0.022581
139455,173.27.225.164,172.31.0.2,53,32080,0.0227
139457,173.27.225.164,172.31.0.2,53,23577,0.000383
139459,173.27.225.164,172.31.0.2,53,60177,0.000336
139461,173.27.225.164,172.31.0.2,53,21538,0.055807
139463,173.27.225.164,172.31.0.2,53,4684,0.022198
139465,173.27.225.164,172.31.0.2,53,41222,0.000308
139467,173.27.225.164,172.31.0.2,53,58159,0.000371
139469,173.27.225.164,172.31.0.2,53,19578,3.105277
139471,173.27.225.164,172.31.0.2,53,24513,0.015164
139473,173.27.225.164,172.31.0.2,53,57590,0.022105
139475,173.27.225.164,172.31.0.2,53,38481,0.000409
139477,173.27.225.164,172.31.0.2,53,35622,0.000349
139480,173.27.225.164,172.31.0.2,53,5625,0.000344
139481,173.27.225.164,172.31.0.2,53,32898,0.000256
139484,173.27.225.164,172.31.0.2,53,45169,0.000222
139485,173.27.225.164,172.31.0.2,53,44359,0.000353
139487,173.27.225.164,172.31.0.2,53,40979,0.002241
139489,173.27.225.164,172.31.0.2,53,57017,0.000661
139491,173.27.225.164,172.31.0.2,53,54015,0.003072
139493,173.27.225.164,172.31.0.2,53,54828,0.000426
139495,173.27.225.164,172.31.0.2,53,50968,0.000356
139497,173.27.225.164,172.31.0.2,53,55805,0.00025
139499,173.27.225.164,172.31.0.2,53,29091,0.000399
139502,173.27.225.164,172.31.0.2,53,13926,0.019802
139503,173.27.225.164,172.31.0.2,53,20711,0.019929
139505,173.27.225.164,172.31.0.2,53,37261,0.000618
139508,173.27.225.164,172.31.0.2,53,17805,0.019877
139509,173.27.225.164,172.31.0.2,53,43743,0.019869
139511,173.27.225.164,172.31.0.2,53,20675,0.013025
139513,173.27.225.164,172.31.0.2,53,40417,0.013522
139515,173.27.225.164,172.31.0.2,53,18395,0.000411
139517,173.27.225.164,172.31.0.2,53,64699,0.002073
139519,173.27.225.164,172.31.0.2,53,10586,0.000845
139521,173.27.225.164,172.31.0.2,53,43338,0.002183
139523,173.27.225.164,172.31.0.2,53,56225,0.002397
139525,173.27.225.164,172.31.0.2,53,58796,0.007525
139528,173.27.225.164,172.31.0.2,53,59292,0.002068
139529,173.27.225.164,172.31.0.2,53,6708,0.098912
139531,173.27.225.164,172.31.0.2,53,22580,0.094643
139533,173.27.225.164,172.31.0.2,53,24769,0.000935
139535,173.27.225.164,172.31.0.2,53,20291,0.000798
139537,173.27.225.164,172.31.0.2,53,38341,0.099797
139539,173.27.225.164,172.31.0.2,53,29319,0.006467
139541,173.27.225.164,172.31.0.2,53,53829,0.002118
139543,173.27.225.164,172.31.0.2,53,7779,0.00129
139545,173.27.225.164,172.31.0.2,53,59964,0.000942
139547,173.27.225.164,172.31.0.2,53,48886,0.002797
139549,173.27.225.164,172.31.0.2,53,54100,0.002181
139552,173.27.225.164,172.31.0.2,53,13527,0.001012
139553,173.27.225.164,172.31.0.2,53,63337,0.00167
139555,173.27.225.164,172.31.0.2,53,1352,0.008263
139557,173.27.225.164,172.31.0.2,53,22934,0.000329
139559,173.27.225.164,172.31.0.2,53,2011,0.002377
139561,173.27.225.164,172.31.0.2,53,8943,0.006177
139563,173.27.225.164,172.31.0.2,53,34714,0.000371
139565,173.27.225.164,172.31.0.2,53,26788,0.001963
139567,173.27.225.164,172.31.0.2,53,63736,0.001236
139569,173.27.225.164,172.31.0.2,53,15252,0.00612
139571,173.27.225.164,172.31.0.2,53,16200,0.00033
139573,173.27.225.164,172.31.0.2,53,43744,0.019806
139575,173.27.225.164,172.31.0.2,53,48707,0.021712
139577,173.27.225.164,172.31.0.2,53,64689,0.003271
139579,173.27.225.164,172.31.0.2,53,51415,0.000817
139581,173.27.225.164,172.31.0.2,53,41278,0.000388
139583,173.27.225.164,172.31.0.2,53,20884,0.002935
139585,173.27.225.164,172.31.0.2,53,9738,0.02222
139588,173.27.225.164,172.31.0.2,53,44258,0.002019
139589,173.27.225.164,172.31.0.2,53,1931,0.012323
139591,173.27.225.164,172.31.0.2,53,4769,0.022124
139593,173.27.225.164,172.31.0.2,53,25738,0.002518
139595,173.27.225.164,172.31.0.2,53,9914,0.075896
139597,173.27.225.164,172.31.0.2,53,37318,0.022912
139599,173.27.225.164,172.31.0.2,53,40024,0.000406
139601,173.27.225.164,172.31.0.2,53,22974,0.002255
139603,173.27.225.164,172.31.0.2,53,21796,0.028614
139605,173.27.225.164,172.31.0.2,53,33043,0.0663
139607,173.27.225.164,172.31.0.2,53,52203,0.022312
139609,173.27.225.164,172.31.0.2,53,4093,0.000332
139611,173.27.225.164,172.31.0.2,53,15201,0.000824
139613,173.27.225.164,172.31.0.2,53,40581,0.003604
139615,173.27.225.164,172.31.0.2,53,25005,0.000336
139618,173.27.225.164,172.31.0.2,53,26453,0.000337
139619,173.27.225.164,172.31.0.2,53,14023,0.087738
139621,173.27.225.164,172.31.0.2,53,49687,0.000869
139624,173.27.225.164,172.31.0.2,53,13521,0.01242
139625,173.27.225.164,172.31.0.2,53,19964,0.021398
139629,173.27.225.164,172.31.0.2,53,32328,0.000293
139630,173.27.225.164,172.31.0.2,53,19384,0.002262
139631,173.27.225.164,172.31.0.2,53,23973,0.019983
139633,173.27.225.164,172.31.0.2,53,57303,0.012203
139635,173.27.225.164,172.31.0.2,53,8144,0.002225
139637,173.27.225.164,172.31.0.2,53,60988,0.002153
139639,173.27.225.164,172.31.0.2,53,42496,0.020117
139641,173.27.225.164,172.31.0.2,53,54721,0.000943
139643,173.27.225.164,172.31.0.2,53,58413,0.02115
139645,173.27.225.164,172.31.0.2,53,63626,0.000391
139647,173.27.225.164,172.31.0.2,53,37039,0.018804
139649,173.27.225.164,172.31.0.2,53,38658,0.000756
139651,173.27.225.164,172.31.0.2,53,46545,0.000419
139653,173.27.225.164,172.31.0.2,53,1317,0.000474
139655,173.27.225.164,172.31.0.2,53,58554,0.00049
139657,173.27.225.164,172.31.0.2,53,15672,0.000422
139659,173.27.225.164,172.31.0.2,53,24140,0.063643
139661,173.27.225.164,172.31.0.2,53,49045,0.012276
139663,173.27.225.164,172.31.0.2,53,16211,0.000314
139665,173.27.225.164,172.31.0.2,53,1902,0.000264
139667,173.27.225.164,172.31.0.2,53,13640,0.001253
139669,173.27.225.164,172.31.0.2,53,60331,0.00033
139671,173.27.225.164,172.31.0.2,53,1662,0.021702
139673,173.27.225.164,172.31.0.2,53,55644,0.021283
139675,173.27.225.164,172.31.0.2,53,37061,0.002604
139677,173.27.225.164,172.31.0.2,53,10119,0.002315
139679,173.27.225.164,172.31.0.2,53,12852,3.266075
139681,173.27.225.164,172.31.0.2,53,3328,0.043857
139683,173.27.225.164,172.31.0.2,53,13993,0.028522
139685,173.27.225.164,172.31.0.2,53,7662,0.000336
139687,173.27.225.164,172.31.0.2,53,32998,0.00037
139689,173.27.225.164,172.31.0.2,53,10426,0.014049
139691,173.27.225.164,172.31.0.2,53,30066,0.00027
139693,173.27.225.164,172.31.0.2,53,53953,0.000283
139695,173.27.225.164,172.31.0.2,53,62077,0.019959
139697,173.27.225.164,172.31.0.2,53,26108,0.000258
139699,173.27.225.164,172.31.0.2,53,9272,0.000301
139701,173.27.225.164,172.31.0.2,53,47696,0.000312
139703,173.27.225.164,172.31.0.2,53,40349,0.000264
139705,173.27.225.164,172.31.0.2,53,2879,0.000351
139707,173.27.225.164,172.31.0.2,53,11550,0.000332
139709,173.27.225.164,172.31.0.2,53,20230,0.000331
139711,173.27.225.164,172.31.0.2,53,10380,0.000356
139713,173.27.225.164,172.31.0.2,53,5014,0.002336
139715,173.27.225.164,172.31.0.2,53,12655,0.000325
139717,173.27.225.164,172.31.0.2,53,22869,0.000323
139719,173.27.225.164,172.31.0.2,53,1927,0.000339
139721,173.27.225.164,172.31.0.2,53,3053,0.000424
139723,173.27.225.164,172.31.0.2,53,62216,0.00026
139725,173.27.225.164,172.31.0.2,53,61705,0.000384
139727,173.27.225.164,172.31.0.2,53,32467,0.000449
139729,173.27.225.164,172.31.0.2,53,26975,0.000948
139731,173.27.225.164,172.31.0.2,53,15352,0.000342
139733,173.27.225.164,172.31.0.2,53,19737,0.000468
139735,173.27.225.164,172.31.0.2,53,35997,0.000284
139737,173.27.225.164,172.31.0.2,53,52322,0.022749
139739,173.27.225.164,172.31.0.2,53,38941,0.000803
139743,173.27.225.164,172.31.0.2,53,16727,0.026918
139744,173.27.225.164,172.31.0.2,53,35454,0.038989
139745,173.27.225.164,172.31.0.2,53,31560,0.075199
139748,173.27.225.164,172.31.0.2,53,32196,0.029017
139749,173.27.225.164,172.31.0.2,53,16892,0.049483
139753,173.27.225.164,172.31.0.2,53,45641,0.001996
139754,173.27.225.164,172.31.0.2,53,12852,0.003356
139755,173.27.225.164,172.31.0.2,53,3585,0.01237
139758,173.27.225.164,172.31.0.2,53,38172,0.000895
139759,173.27.225.164,172.31.0.2,53,41695,0.01233
139761,173.27.225.164,172.31.0.2,53,27576,0.049799
139763,173.27.225.164,172.31.0.2,53,38364,0.021227
139765,173.27.225.164,172.31.0.2,53,2901,0.028374
139767,173.27.225.164,172.31.0.2,53,51736,0.017999
139769,173.27.225.164,172.31.0.2,53,6738,0.000855
139771,173.27.225.164,172.31.0.2,53,2244,0.000345
139773,173.27.225.164,172.31.0.2,53,63332,0.046218
139775,173.27.225.164,172.31.0.2,53,48500,0.02271
139777,173.27.225.164,172.31.0.2,53,16719,0.000931
139779,173.27.225.164,172.31.0.2,53,13299,0.000436
139782,173.27.225.164,172.31.0.2,53,21067,0.002615
139783,173.27.225.164,172.31.0.2,53,61060,0.014357
139785,173.27.225.164,172.31.0.2,53,14406,0.000473
139787,173.27.225.164,172.31.0.2,53,48350,0.002837
139789,173.27.225.164,172.31.0.2,53,63338,0.002412
139791,173.27.225.164,172.31.0.2,53,5779,0.000454
139793,173.27.225.164,172.31.0.2,53,23313,0.001274
139795,173.27.225.164,172.31.0.2,53,55477,0.000513
139797,173.27.225.164,172.31.0.2,53,28642,0.080654
139799,173.27.225.164,172.31.0.2,53,36708,0.021423
139801,173.27.225.164,172.31.0.2,53,14204,0.010241
139803,173.27.225.164,172.31.0.2,53,12174,0.002367
139805,173.27.225.164,172.31.0.2,53,55438,0.000258
139807,173.27.225.164,172.31.0.2,53,61898,0.000346
139810,173.27.225.164,172.31.0.2,53,13531,0.000264
139811,173.27.225.164,172.31.0.2,53,5295,0.000287
139813,173.27.225.164,172.31.0.2,53,48488,0.018402
139815,173.27.225.164,172.31.0.2,53,1937,0.000734
139817,173.27.225.164,172.31.0.2,53,36111,0.000239
139819,173.27.225.164,172.31.0.2,53,24918,0.000335
139821,173.27.225.164,172.31.0.2,53,31660,0.021592
139823,173.27.225.164,172.31.0.2,53,63678,0.021401
139825,173.27.225.164,172.31.0.2,53,56031,0.00036
139827,173.27.225.164,172.31.0.2,53,31708,0.000332
139829,173.27.225.164,172.31.0.2,53,19181,0.004038
139831,173.27.225.164,172.31.0.2,53,12879,0.01386
139833,173.27.225.164,172.31.0.2,53,46145,0.000689
139835,173.27.225.164,172.31.0.2,53,59189,0.00044
139837,173.27.225.164,172.31.0.2,53,39245,0.000954
139839,173.27.225.164,172.31.0.2,53,57040,0.000864
139841,173.27.225.164,172.31.0.2,53,53873,0.019137
139843,173.27.225.164,172.31.0.2,53,42755,0.002521
139845,173.27.225.164,172.31.0.2,53,64803,0.002477
139847,173.27.225.164,172.31.0.2,53,56068,0.00275
139849,173.27.225.164,172.31.0.2,53,44170,0.012522
139851,173.27.225.164,172.31.0.2,53,14856,0.013116
139853,173.27.225.164,172.31.0.2,53,9627,0.001029
139855,173.27.225.164,172.31.0.2,53,26932,0.000931
139857,173.27.225.164,172.31.0.2,53,46278,0.020002
139859,173.27.225.164,172.31.0.2,53,48817,0.000986
139861,173.27.225.164,172.31.0.2,53,40548,0.030054
139863,173.27.225.164,172.31.0.2,53,16263,0.013072
139865,173.27.225.164,172.31.0.2,53,23467,0.014711
139867,173.27.225.164,172.31.0.2,53,20455,0.002818
139869,173.27.225.164,172.31.0.2,53,41511,0.030395
139871,173.27.225.164,172.31.0.2,53,42893,0.002202
139873,173.27.225.164,172.31.0.2,53,60357,0.000342
139875,173.27.225.164,172.31.0.2,53,44635,0.000787
139877,173.27.225.164,172.31.0.2,53,32730,0.000339
139879,173.27.225.164,172.31.0.2,53,20713,0.000265
139882,173.27.225.164,172.31.0.2,53,38533,0.002065
139883,173.27.225.164,172.31.0.2,53,45451,0.031395
139885,173.27.225.164,172.31.0.2,53,40183,0.010826
139887,173.27.225.164,172.31.0.2,53,54058,0.002327
139890,173.27.225.164,172.31.0.2,53,42575,0.002216
139891,173.27.225.164,172.31.0.2,53,38200,0.002303
139893,173.27.225.164,172.31.0.2,53,58433,0.00283
139895,173.27.225.164,172.31.0.2,53,3297,0.003026
139897,173.27.225.164,172.31.0.2,53,19423,0.019924
139899,173.27.225.164,172.31.0.2,53,27035,0.000914
139901,173.27.225.164,172.31.0.2,53,18293,0.013677
139903,173.27.225.164,172.31.0.2,53,55281,0.002539
139905,173.27.225.164,172.31.0.2,53,14743,0.000455
139907,173.27.225.164,172.31.0.2,53,17893,0.000328
139909,173.27.225.164,172.31.0.2,53,2784,0.017434
139911,173.27.225.164,172.31.0.2,53,19916,0.002316
139913,173.27.225.164,172.31.0.2,53,27673,0.000355
139915,173.27.225.164,172.31.0.2,53,21797,0.000402
139917,173.27.225.164,172.31.0.2,53,64670,0.018333
139919,173.27.225.164,172.31.0.2,53,36008,0.012464
139921,173.27.225.164,172.31.0.2,53,16129,0.000428
139923,173.27.225.164,172.31.0.2,53,17635,0.000903
139925,173.27.225.164,172.31.0.2,53,58805,0.028322
139927,173.27.225.164,172.31.0.2,53,10208,0.002173
139929,173.27.225.164,172.31.0.2,53,12925,0.019843
139931,173.27.225.164,172.31.0.2,53,6846,0.00279
139933,173.27.225.164,172.31.0.2,53,47374,0.000502
139935,173.27.225.164,172.31.0.2,53,32863,0.000878
139937,173.27.225.164,172.31.0.2,53,15713,0.024636
139939,173.27.225.164,172.31.0.2,53,3789,0.002093
139941,173.27.225.164,172.31.0.2,53,55936,0.000776
139943,173.27.225.164,172.31.0.2,53,58861,0.000355
139945,173.27.225.164,172.31.0.2,53,60602,0.02152
139947,173.27.225.164,172.31.0.2,53,35849,0.000265
139949,173.27.225.164,172.31.0.2,53,7423,0.000868
139951,173.27.225.164,172.31.0.2,53,23611,0.000427
139953,173.27.225.164,172.31.0.2,53,14987,0.002414
139955,173.27.225.164,172.31.0.2,53,24728,0.002162
139957,173.27.225.164,172.31.0.2,53,60433,0.011446
139959,173.27.225.164,172.31.0.2,53,52412,0.002257
139961,173.27.225.164,172.31.0.2,53,45296,0.000318
139964,173.27.225.164,172.31.0.2,53,62035,0.000304
139965,173.27.225.164,172.31.0.2,53,45051,0.000259
139967,173.27.225.164,172.31.0.2,53,58401,0.000317
139969,173.27.225.164,172.31.0.2,53,50623,0.00051
139971,173.27.225.164,172.31.0.2,53,19451,0.000435
139973,173.27.225.164,172.31.0.2,53,19816,0.000965
139975,173.27.225.164,172.31.0.2,53,57797,0.000801
139977,173.27.225.164,172.31.0.2,53,52277,0.003215
139979,173.27.225.164,172.31.0.2,53,46494,0.002807
139981,173.27.225.164,172.31.0.2,53,20131,0.003123
139983,173.27.225.164,172.31.0.2,53,7729,0.001018
139985,173.27.225.164,172.31.0.2,53,51867,0.029608
139987,173.27.225.164,172.31.0.2,53,15005,0.001188
139989,173.27.225.164,172.31.0.2,53,46671,0.000934
139991,173.27.225.164,172.31.0.2,53,63790,0.020061
139993,173.27.225.164,172.31.0.2,53,48118,0.000421
139995,173.27.225.164,172.31.0.2,53,2286,0.000413
139997,173.27.225.164,172.31.0.2,53,57396,0.000351
139999,173.27.225.164,172.31.0.2,53,41146,0.000337
140001,173.27.225.164,172.31.0.2,53,5572,0.040039
140003,173.27.225.164,172.31.0.2,53,45807,0.000262
140005,173.27.225.164,172.31.0.2,53,37961,0.027091
140007,173.27.225.164,172.31.0.2,53,4862,0.000436
140009,173.27.225.164,172.31.0.2,53,24486,0.002098
140011,173.27.225.164,172.31.0.2,53,4380,0.09824
140013,173.27.225.164,172.31.0.2,53,9237,0.000942
140015,173.27.225.164,172.31.0.2,53,7087,0.000273
140017,173.27.225.164,172.31.0.2,53,23394,0.1432
140020,173.27.225.164,172.31.0.2,53,63345,0.001207
140021,173.27.225.164,172.31.0.2,53,19398,0.001919
140023,173.27.225.164,172.31.0.2,53,37221,0.069185
140025,173.27.225.164,172.31.0.2,53,14950,0.04659
140027,173.27.225.164,172.31.0.2,53,4702,0.057582
140029,173.27.225.164,172.31.0.2,53,17255,0.007051
140031,173.27.225.164,172.31.0.2,53,64791,0.274377
140033,173.27.225.164,172.31.0.2,53,32778,0.014807
140035,173.27.225.164,172.31.0.2,53,59588,0.002304
140037,173.27.225.164,172.31.0.2,53,27222,0.016264
140040,173.27.225.164,172.31.0.2,53,44134,0.002491
140041,173.27.225.164,172.31.0.2,53,28703,0.002629
140043,173.27.225.164,172.31.0.2,53,5248,0.000838
140045,173.27.225.164,172.31.0.2,53,12000,0.00042
140047,173.27.225.164,172.31.0.2,53,32287,0.004977
140049,173.27.225.164,172.31.0.2,53,40636,0.000909
140052,173.27.225.164,172.31.0.2,53,32904,0.000984
